"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag.Codes"
"NZL","SOCEXP","PUB","USD_CAP","A",2004,5438.443,NA
"NZL","SOCEXP","PUB","USD_CAP","A",2005,6625.099,NA
"NZL","SOCEXP","PUB","USD_CAP","A",2006,6750.956,NA
"NZL","SOCEXP","PUB","USD_CAP","A",2007,7156.31,NA
"NZL","SOCEXP","PUB","USD_CAP","A",2008,7655.087,NA
"NZL","SOCEXP","PUB","USD_CAP","A",2009,8039.713,NA
"NZL","SOCEXP","PUB","USD_CAP","A",2010,7982.949,NA
"NZL","SOCEXP","PUB","USD_CAP","A",2011,7966.384,NA
"NZL","SOCEXP","PUB","USD_CAP","A",2012,8076.062,NA
"NZL","SOCEXP","PUB","USD_CAP","A",2013,7610.203,NA
"NZL","SOCEXP","PUB","USD_CAP","A",2014,7696.673,NA
"NZL","SOCEXP","PUB","USD_CAP","A",2015,7464.285,NA
"NZL","SOCEXP","PUB","USD_CAP","A",2016,7424.366,NA
"NZL","SOCEXP","PUB","USD_CAP","A",2017,7208.91,NA
"NZL","SOCEXP","PUB","USD_CAP","A",2018,7687.428,NA
"NZL","SOCEXP","PUB","USD_CAP","A",2019,9411.276,NA
"NZL","SOCEXP","PUB","USD_CAP","A",2020,8577.106,NA
"NZL","SOCEXP","PUB","USD_CAP","A",2021,8487.138,NA
"NOR","SOCEXP","PRIV","PC_GDP","A",1980,0.805,NA
"NOR","SOCEXP","PRIV","PC_GDP","A",1985,0.828,NA
"NOR","SOCEXP","PRIV","PC_GDP","A",1988,1.056,NA
"NOR","SOCEXP","PRIV","PC_GDP","A",1989,1.148,NA
"NOR","SOCEXP","PRIV","PC_GDP","A",1990,1.944,NA
"NOR","SOCEXP","PRIV","PC_GDP","A",1991,1.898,NA
"NOR","SOCEXP","PRIV","PC_GDP","A",1992,1.837,NA
"NOR","SOCEXP","PRIV","PC_GDP","A",1993,1.736,NA
"NOR","SOCEXP","PRIV","PC_GDP","A",1994,1.681,NA
"NOR","SOCEXP","PRIV","PC_GDP","A",1995,1.691,NA
"NOR","SOCEXP","PRIV","PC_GDP","A",1996,1.916,NA
"NOR","SOCEXP","PRIV","PC_GDP","A",1997,1.842,NA
"NOR","SOCEXP","PRIV","PC_GDP","A",1998,2.032,NA
"NOR","SOCEXP","PRIV","PC_GDP","A",1999,2.251,NA
"NOR","SOCEXP","PRIV","PC_GDP","A",2000,2.04,NA
"NOR","SOCEXP","PRIV","PC_GDP","A",2001,2.116,NA
"NOR","SOCEXP","PRIV","PC_GDP","A",2002,2.408,NA
"NOR","SOCEXP","PRIV","PC_GDP","A",2003,2.557,NA
"NOR","SOCEXP","PRIV","PC_GDP","A",2004,2.315,NA
"NOR","SOCEXP","PRIV","PC_GDP","A",2005,2.025,NA
"NOR","SOCEXP","PRIV","PC_GDP","A",2006,1.966,NA
"NOR","SOCEXP","PRIV","PC_GDP","A",2007,1.962,NA
"NOR","SOCEXP","PRIV","PC_GDP","A",2008,1.929,NA
"NOR","SOCEXP","PRIV","PC_GDP","A",2009,2.334,NA
"NOR","SOCEXP","PRIV","PC_GDP","A",2010,2.04,NA
"NOR","SOCEXP","PRIV","PC_GDP","A",2011,2.153,NA
"NOR","SOCEXP","PRIV","PC_GDP","A",2012,2.088,NA
"NOR","SOCEXP","PRIV","PC_GDP","A",2013,2.225,NA
"NOR","SOCEXP","PRIV","PC_GDP","A",2014,2.361,NA
"NOR","SOCEXP","PRIV","PC_GDP","A",2015,2.535,NA
"NOR","SOCEXP","PRIV","PC_GDP","A",2016,2.651,NA
"NOR","SOCEXP","PRIV","PC_GDP","A",2017,2.59,NA
"NOR","SOCEXP","PRIV","PC_GDP","A",2018,2.497,NA
"NOR","SOCEXP","PRIV","PC_GDP","A",2019,2.6,NA
"NOR","SOCEXP","PUB","PC_GDP","A",1980,16.121,NA
"NOR","SOCEXP","PUB","PC_GDP","A",1985,17.198,NA
"NOR","SOCEXP","PUB","PC_GDP","A",1988,19.971,NA
"NOR","SOCEXP","PUB","PC_GDP","A",1989,20.866,NA
"NOR","SOCEXP","PUB","PC_GDP","A",1990,21.55,NA
"NOR","SOCEXP","PUB","PC_GDP","A",1991,22.458,NA
"NOR","SOCEXP","PUB","PC_GDP","A",1992,23.346,NA
"NOR","SOCEXP","PUB","PC_GDP","A",1993,23.261,NA
"NOR","SOCEXP","PUB","PC_GDP","A",1994,23.081,NA
"NOR","SOCEXP","PUB","PC_GDP","A",1995,22.474,NA
"NOR","SOCEXP","PUB","PC_GDP","A",1996,21.681,NA
"NOR","SOCEXP","PUB","PC_GDP","A",1997,21.183,NA
"NOR","SOCEXP","PUB","PC_GDP","A",1998,22.634,NA
"NOR","SOCEXP","PUB","PC_GDP","A",1999,22.552,NA
"NOR","SOCEXP","PUB","PC_GDP","A",2000,20.411,NA
"NOR","SOCEXP","PUB","PC_GDP","A",2001,21.234,NA
"NOR","SOCEXP","PUB","PC_GDP","A",2002,22.71,NA
"NOR","SOCEXP","PUB","PC_GDP","A",2003,23.644,NA
"NOR","SOCEXP","PUB","PC_GDP","A",2004,22.283,NA
"NOR","SOCEXP","PUB","PC_GDP","A",2005,20.737,NA
"NOR","SOCEXP","PUB","PC_GDP","A",2006,19.479,NA
"NOR","SOCEXP","PUB","PC_GDP","A",2007,19.603,NA
"NOR","SOCEXP","PUB","PC_GDP","A",2008,19.28,NA
"NOR","SOCEXP","PUB","PC_GDP","A",2009,22.519,NA
"NOR","SOCEXP","PUB","PC_GDP","A",2010,22.119,NA
"NOR","SOCEXP","PUB","PC_GDP","A",2011,21.578,NA
"NOR","SOCEXP","PUB","PC_GDP","A",2012,21.469,NA
"NOR","SOCEXP","PUB","PC_GDP","A",2013,21.918,NA
"NOR","SOCEXP","PUB","PC_GDP","A",2014,22.839,NA
"NOR","SOCEXP","PUB","PC_GDP","A",2015,24.681,NA
"NOR","SOCEXP","PUB","PC_GDP","A",2016,25.934,NA
"NOR","SOCEXP","PUB","PC_GDP","A",2017,25.129,NA
"NOR","SOCEXP","PUB","PC_GDP","A",2018,24.21,NA
"NOR","SOCEXP","PUB","PC_GDP","A",2019,25.278,NA
"NOR","SOCEXP","PUB","PC_GDP","A",2020,28.159,NA
"NOR","SOCEXP","PUB","PC_GDP","A",2021,24.362,NA
"NOR","SOCEXP","PUB","PC_GDP","A",2022,20.676,NA
"NOR","SOCEXP","PUBNET","PC_GDP","A",1995,17.914,NA
"NOR","SOCEXP","PUBNET","PC_GDP","A",1997,16.818,NA
"NOR","SOCEXP","PUBNET","PC_GDP","A",1999,17.905,NA
"NOR","SOCEXP","PUBNET","PC_GDP","A",2001,16.918,NA
"NOR","SOCEXP","PUBNET","PC_GDP","A",2003,19.104,NA
"NOR","SOCEXP","PUBNET","PC_GDP","A",2005,16.866,NA
"NOR","SOCEXP","PUBNET","PC_GDP","A",2007,15.942,NA
"NOR","SOCEXP","PUBNET","PC_GDP","A",2009,18.449,NA
"NOR","SOCEXP","PUBNET","PC_GDP","A",2011,17.867,NA
"NOR","SOCEXP","PUBNET","PC_GDP","A",2013,18.164,NA
"NOR","SOCEXP","PUBNET","PC_GDP","A",2015,20.33,NA
"NOR","SOCEXP","PUBNET","PC_GDP","A",2017,20.713,NA
"NOR","SOCEXP","PUBNET","PC_GDP","A",2019,20.912,NA
"NOR","SOCEXP","TOTNET","PC_GDP","A",1995,18.883,NA
"NOR","SOCEXP","TOTNET","PC_GDP","A",1997,17.868,NA
"NOR","SOCEXP","TOTNET","PC_GDP","A",1999,19.19,NA
"NOR","SOCEXP","TOTNET","PC_GDP","A",2001,18.154,NA
"NOR","SOCEXP","TOTNET","PC_GDP","A",2003,20.647,NA
"NOR","SOCEXP","TOTNET","PC_GDP","A",2005,18.069,NA
"NOR","SOCEXP","TOTNET","PC_GDP","A",2007,17.084,NA
"NOR","SOCEXP","TOTNET","PC_GDP","A",2009,19.85,NA
"NOR","SOCEXP","TOTNET","PC_GDP","A",2011,19.219,NA
"NOR","SOCEXP","TOTNET","PC_GDP","A",2013,19.561,NA
"NOR","SOCEXP","TOTNET","PC_GDP","A",2015,21.932,NA
"NOR","SOCEXP","TOTNET","PC_GDP","A",2017,22.355,NA
"NOR","SOCEXP","TOTNET","PC_GDP","A",2019,22.572,NA
"NOR","SOCEXP","PUB","USD_CAP","A",1980,5242.937,NA
"NOR","SOCEXP","PUB","USD_CAP","A",1985,6522.185,NA
"NOR","SOCEXP","PUB","USD_CAP","A",1988,7891.412,NA
"NOR","SOCEXP","PUB","USD_CAP","A",1989,8295.452,NA
"NOR","SOCEXP","PUB","USD_CAP","A",1990,8704.091,NA
"NOR","SOCEXP","PUB","USD_CAP","A",1991,9304.577,NA
"NOR","SOCEXP","PUB","USD_CAP","A",1992,9961.853,NA
"NOR","SOCEXP","PUB","USD_CAP","A",1993,10146.692,NA
"NOR","SOCEXP","PUB","USD_CAP","A",1994,10515.998,NA
"NOR","SOCEXP","PUB","USD_CAP","A",1995,10610.934,NA
"NOR","SOCEXP","PUB","USD_CAP","A",1996,10697.206,NA
"NOR","SOCEXP","PUB","USD_CAP","A",1997,10943.957,NA
"NOR","SOCEXP","PUB","USD_CAP","A",1998,11930.339,NA
"NOR","SOCEXP","PUB","USD_CAP","A",1999,12041.778,NA
"NOR","SOCEXP","PUB","USD_CAP","A",2000,11175.172,NA
"NOR","SOCEXP","PUB","USD_CAP","A",2001,11806.998,NA
"NOR","SOCEXP","PUB","USD_CAP","A",2002,12742.196,NA
"NOR","SOCEXP","PUB","USD_CAP","A",2003,13308.098,NA
"NOR","SOCEXP","PUB","USD_CAP","A",2004,12963.25,NA
"NOR","SOCEXP","PUB","USD_CAP","A",2005,12297.666,NA
"NOR","SOCEXP","PUB","USD_CAP","A",2006,11732.199,NA
"NOR","SOCEXP","PUB","USD_CAP","A",2007,12036.471,NA
"NOR","SOCEXP","PUB","USD_CAP","A",2008,11747.332,NA
"NOR","SOCEXP","PUB","USD_CAP","A",2009,13313.669,NA
"NOR","SOCEXP","PUB","USD_CAP","A",2010,13007.17,NA
"NOR","SOCEXP","PUB","USD_CAP","A",2011,12648.273,NA
"NOR","SOCEXP","PUB","USD_CAP","A",2012,12754.36,NA
"NOR","SOCEXP","PUB","USD_CAP","A",2013,12997.667,NA
"NOR","SOCEXP","PUB","USD_CAP","A",2014,13657.387,NA
"NOR","SOCEXP","PUB","USD_CAP","A",2015,14895.831,NA
"NOR","SOCEXP","PUB","USD_CAP","A",2016,15680.362,NA
"NOR","SOCEXP","PUB","USD_CAP","A",2017,15425.862,NA
"NOR","SOCEXP","PUB","USD_CAP","A",2018,14929.022,NA
"NOR","SOCEXP","PUB","USD_CAP","A",2019,15598.467,NA
"POL","SOCEXP","PRIV","PC_GDP","A",2002,0.189,NA
"POL","SOCEXP","PRIV","PC_GDP","A",2003,0.193,NA
"POL","SOCEXP","PRIV","PC_GDP","A",2004,0.165,NA
"POL","SOCEXP","PRIV","PC_GDP","A",2005,0.208,NA
"POL","SOCEXP","PRIV","PC_GDP","A",2006,0.212,NA
"POL","SOCEXP","PRIV","PC_GDP","A",2007,0.213,NA
"POL","SOCEXP","PRIV","PC_GDP","A",2008,0.249,NA
"POL","SOCEXP","PRIV","PC_GDP","A",2009,0.263,NA
"POL","SOCEXP","PRIV","PC_GDP","A",2010,0.295,NA
"POL","SOCEXP","PRIV","PC_GDP","A",2011,0.323,NA
"POL","SOCEXP","PRIV","PC_GDP","A",2012,0.354,NA
"POL","SOCEXP","PRIV","PC_GDP","A",2013,0.39,NA
"POL","SOCEXP","PRIV","PC_GDP","A",2014,0.415,NA
"POL","SOCEXP","PRIV","PC_GDP","A",2015,0.487,NA
"POL","SOCEXP","PRIV","PC_GDP","A",2016,0.545,NA
"POL","SOCEXP","PRIV","PC_GDP","A",2017,0.553,NA
"POL","SOCEXP","PRIV","PC_GDP","A",2018,0.54,NA
"POL","SOCEXP","PRIV","PC_GDP","A",2019,0.846,NA
"POL","SOCEXP","PRIV","PC_GDP","A",2020,0.026,NA
"POL","SOCEXP","PRIV","PC_GDP","A",2021,0.023,NA
"POL","SOCEXP","PUB","PC_GDP","A",1990,14.194,NA
"POL","SOCEXP","PUB","PC_GDP","A",1991,20.485,NA
"POL","SOCEXP","PUB","PC_GDP","A",1992,24.042,NA
"POL","SOCEXP","PUB","PC_GDP","A",1993,23.536,NA
"POL","SOCEXP","PUB","PC_GDP","A",1994,22.462,NA
"POL","SOCEXP","PUB","PC_GDP","A",1995,21.808,NA
"POL","SOCEXP","PUB","PC_GDP","A",1996,21.988,NA
"POL","SOCEXP","PUB","PC_GDP","A",1997,21.48,NA
"POL","SOCEXP","PUB","PC_GDP","A",1998,20.777,NA
"POL","SOCEXP","PUB","PC_GDP","A",1999,21.114,NA
"POL","SOCEXP","PUB","PC_GDP","A",2000,20.182,NA
"POL","SOCEXP","PUB","PC_GDP","A",2001,21.71,NA
"POL","SOCEXP","PUB","PC_GDP","A",2002,21.815,NA
"POL","SOCEXP","PUB","PC_GDP","A",2003,21.965,NA
"POL","SOCEXP","PUB","PC_GDP","A",2004,21.251,NA
"POL","SOCEXP","PUB","PC_GDP","A",2005,20.898,NA
"POL","SOCEXP","PUB","PC_GDP","A",2006,20.636,NA
"POL","SOCEXP","PUB","PC_GDP","A",2007,19.529,NA
"POL","SOCEXP","PUB","PC_GDP","A",2008,20.222,NA
"POL","SOCEXP","PUB","PC_GDP","A",2009,21.311,NA
"POL","SOCEXP","PUB","PC_GDP","A",2010,20.727,NA
"POL","SOCEXP","PUB","PC_GDP","A",2011,19.578,NA
"POL","SOCEXP","PUB","PC_GDP","A",2012,19.856,NA
"POL","SOCEXP","PUB","PC_GDP","A",2013,20.606,NA
"POL","SOCEXP","PUB","PC_GDP","A",2014,20.288,NA
"POL","SOCEXP","PUB","PC_GDP","A",2015,20.219,NA
"POL","SOCEXP","PUB","PC_GDP","A",2016,21.185,NA
"POL","SOCEXP","PUB","PC_GDP","A",2017,20.786,NA
"POL","SOCEXP","PUB","PC_GDP","A",2018,20.509,NA
"POL","SOCEXP","PUB","PC_GDP","A",2019,21.186,NA
"POL","SOCEXP","PUB","PC_GDP","A",2020,23.226,NA
"POL","SOCEXP","PUB","PC_GDP","A",2021,22.568,NA
"POL","SOCEXP","PUB","PC_GDP","A",2022,22.706,NA
"POL","SOCEXP","PUBNET","PC_GDP","A",2005,17.025,NA
"POL","SOCEXP","PUBNET","PC_GDP","A",2007,15.812,NA
"POL","SOCEXP","PUBNET","PC_GDP","A",2009,18.096,NA
"POL","SOCEXP","PUBNET","PC_GDP","A",2011,16.272,NA
"POL","SOCEXP","PUBNET","PC_GDP","A",2013,17.143,NA
"POL","SOCEXP","PUBNET","PC_GDP","A",2015,16.548,NA
"POL","SOCEXP","PUBNET","PC_GDP","A",2017,16.738,NA
"POL","SOCEXP","PUBNET","PC_GDP","A",2019,17.132,NA
"POL","SOCEXP","TOTNET","PC_GDP","A",2005,17.233,NA
"POL","SOCEXP","TOTNET","PC_GDP","A",2007,16.026,NA
"POL","SOCEXP","TOTNET","PC_GDP","A",2009,18.358,NA
"POL","SOCEXP","TOTNET","PC_GDP","A",2011,16.594,NA
"POL","SOCEXP","TOTNET","PC_GDP","A",2013,17.533,NA
"POL","SOCEXP","TOTNET","PC_GDP","A",2015,17.035,NA
"POL","SOCEXP","TOTNET","PC_GDP","A",2017,17.291,NA
"POL","SOCEXP","TOTNET","PC_GDP","A",2019,17.96,NA
"POL","SOCEXP","PUB","USD_CAP","A",1990,1557.404,NA
"POL","SOCEXP","PUB","USD_CAP","A",1991,2085.815,NA
"POL","SOCEXP","PUB","USD_CAP","A",1992,2505.293,NA
"POL","SOCEXP","PUB","USD_CAP","A",1993,2541.043,NA
"POL","SOCEXP","PUB","USD_CAP","A",1994,2551.392,NA
"POL","SOCEXP","PUB","USD_CAP","A",1995,2647.802,NA
"POL","SOCEXP","PUB","USD_CAP","A",1996,2831.844,NA
"POL","SOCEXP","PUB","USD_CAP","A",1997,2944.578,NA
"POL","SOCEXP","PUB","USD_CAP","A",1998,2980.946,NA
"POL","SOCEXP","PUB","USD_CAP","A",1999,3171.583,NA
"POL","SOCEXP","PUB","USD_CAP","A",2000,3171.011,NA
"POL","SOCEXP","PUB","USD_CAP","A",2001,3454.401,NA
"POL","SOCEXP","PUB","USD_CAP","A",2002,3543.547,NA
"POL","SOCEXP","PUB","USD_CAP","A",2003,3696.398,NA
"POL","SOCEXP","PUB","USD_CAP","A",2004,3755.881,NA
"POL","SOCEXP","PUB","USD_CAP","A",2005,3824.901,NA
"POL","SOCEXP","PUB","USD_CAP","A",2006,4011.463,NA
"POL","SOCEXP","PUB","USD_CAP","A",2007,4066.193,NA
"POL","SOCEXP","PUB","USD_CAP","A",2008,4387.281,NA
"POL","SOCEXP","PUB","USD_CAP","A",2009,4709.042,NA
"POL","SOCEXP","PUB","USD_CAP","A",2010,4747.272,NA
"POL","SOCEXP","PUB","USD_CAP","A",2011,4696.375,NA
"POL","SOCEXP","PUB","USD_CAP","A",2012,4825.078,NA
"POL","SOCEXP","PUB","USD_CAP","A",2013,5067.792,NA
"POL","SOCEXP","PUB","USD_CAP","A",2014,5160.703,NA
"POL","SOCEXP","PUB","USD_CAP","A",2015,5365.033,NA
"POL","SOCEXP","PUB","USD_CAP","A",2016,5802.346,NA
"POL","SOCEXP","PUB","USD_CAP","A",2017,5968.718,NA
"POL","SOCEXP","PUB","USD_CAP","A",2018,6205.982,NA
"POL","SOCEXP","PUB","USD_CAP","A",2019,6719.686,NA
"PRT","SOCEXP","PRIV","PC_GDP","A",1980,0.59,NA
"PRT","SOCEXP","PRIV","PC_GDP","A",1981,0.653,NA
"PRT","SOCEXP","PRIV","PC_GDP","A",1982,0.687,NA
"PRT","SOCEXP","PRIV","PC_GDP","A",1983,0.757,NA
"PRT","SOCEXP","PRIV","PC_GDP","A",1984,0.798,NA
"PRT","SOCEXP","PRIV","PC_GDP","A",1985,0.802,NA
"PRT","SOCEXP","PRIV","PC_GDP","A",1986,0.805,NA
"PRT","SOCEXP","PRIV","PC_GDP","A",1987,0.871,NA
"PRT","SOCEXP","PRIV","PC_GDP","A",1988,0.822,NA
"PRT","SOCEXP","PRIV","PC_GDP","A",1989,0.816,NA
"PRT","SOCEXP","PRIV","PC_GDP","A",1990,0.845,NA
"PRT","SOCEXP","PRIV","PC_GDP","A",1991,0.893,NA
"PRT","SOCEXP","PRIV","PC_GDP","A",1992,0.904,NA
"PRT","SOCEXP","PRIV","PC_GDP","A",1993,1.061,NA
"PRT","SOCEXP","PRIV","PC_GDP","A",1994,1.164,NA
"PRT","SOCEXP","PRIV","PC_GDP","A",1995,1.114,NA
"PRT","SOCEXP","PRIV","PC_GDP","A",1996,1.134,NA
"PRT","SOCEXP","PRIV","PC_GDP","A",1997,1.145,NA
"PRT","SOCEXP","PRIV","PC_GDP","A",1998,1.353,NA
"PRT","SOCEXP","PRIV","PC_GDP","A",1999,1.412,NA
"PRT","SOCEXP","PRIV","PC_GDP","A",2000,1.607,NA
"PRT","SOCEXP","PRIV","PC_GDP","A",2001,1.708,NA
"PRT","SOCEXP","PRIV","PC_GDP","A",2002,1.807,NA
"PRT","SOCEXP","PRIV","PC_GDP","A",2003,1.817,NA
"PRT","SOCEXP","PRIV","PC_GDP","A",2004,1.951,NA
"PRT","SOCEXP","PRIV","PC_GDP","A",2005,1.991,NA
"PRT","SOCEXP","PRIV","PC_GDP","A",2006,2.502,NA
"PRT","SOCEXP","PRIV","PC_GDP","A",2007,2.467,NA
"PRT","SOCEXP","PRIV","PC_GDP","A",2008,2.489,NA
"PRT","SOCEXP","PRIV","PC_GDP","A",2009,2.518,NA
"PRT","SOCEXP","PRIV","PC_GDP","A",2010,2.176,NA
"PRT","SOCEXP","PRIV","PC_GDP","A",2011,2.272,NA
"PRT","SOCEXP","PRIV","PC_GDP","A",2012,2.272,NA
"PRT","SOCEXP","PRIV","PC_GDP","A",2013,2.279,NA
"PRT","SOCEXP","PRIV","PC_GDP","A",2014,2.287,NA
"PRT","SOCEXP","PRIV","PC_GDP","A",2015,2.585,NA
"PRT","SOCEXP","PRIV","PC_GDP","A",2016,2.306,NA
"PRT","SOCEXP","PRIV","PC_GDP","A",2017,2.531,NA
"PRT","SOCEXP","PRIV","PC_GDP","A",2018,2.286,NA
"PRT","SOCEXP","PRIV","PC_GDP","A",2019,2.24,NA
"PRT","SOCEXP","PUB","PC_GDP","A",1980,9.515,NA
"PRT","SOCEXP","PUB","PC_GDP","A",1981,10.157,NA
"PRT","SOCEXP","PUB","PC_GDP","A",1982,9.614,NA
"PRT","SOCEXP","PUB","PC_GDP","A",1983,9.728,NA
"PRT","SOCEXP","PUB","PC_GDP","A",1984,9.664,NA
"PRT","SOCEXP","PUB","PC_GDP","A",1985,9.83,NA
"PRT","SOCEXP","PUB","PC_GDP","A",1986,10.424,NA
"PRT","SOCEXP","PUB","PC_GDP","A",1987,10.695,NA
"PRT","SOCEXP","PUB","PC_GDP","A",1988,10.852,NA
"PRT","SOCEXP","PUB","PC_GDP","A",1989,10.495,NA
"PRT","SOCEXP","PUB","PC_GDP","A",1990,12.225,NA
"PRT","SOCEXP","PUB","PC_GDP","A",1991,13.104,NA
"PRT","SOCEXP","PUB","PC_GDP","A",1992,13.758,NA
"PRT","SOCEXP","PUB","PC_GDP","A",1993,15.12,NA
"PRT","SOCEXP","PUB","PC_GDP","A",1994,15.238,NA
"PRT","SOCEXP","PUB","PC_GDP","A",1995,16.019,NA
"PRT","SOCEXP","PUB","PC_GDP","A",1996,16.597,NA
"PRT","SOCEXP","PUB","PC_GDP","A",1997,16.443,NA
"PRT","SOCEXP","PUB","PC_GDP","A",1998,16.836,NA
"PRT","SOCEXP","PUB","PC_GDP","A",1999,17.243,NA
"PRT","SOCEXP","PUB","PC_GDP","A",2000,18.576,NA
"PRT","SOCEXP","PUB","PC_GDP","A",2001,19.061,NA
"PRT","SOCEXP","PUB","PC_GDP","A",2002,20.408,NA
"PRT","SOCEXP","PUB","PC_GDP","A",2003,21.461,NA
"PRT","SOCEXP","PUB","PC_GDP","A",2004,21.798,NA
"PRT","SOCEXP","PUB","PC_GDP","A",2005,22.424,NA
"PRT","SOCEXP","PUB","PC_GDP","A",2006,21.643,NA
"PRT","SOCEXP","PUB","PC_GDP","A",2007,21.307,NA
"PRT","SOCEXP","PUB","PC_GDP","A",2008,21.768,NA
"PRT","SOCEXP","PUB","PC_GDP","A",2009,24.11,NA
"PRT","SOCEXP","PUB","PC_GDP","A",2010,24.336,NA
"PRT","SOCEXP","PUB","PC_GDP","A",2011,24.229,NA
"PRT","SOCEXP","PUB","PC_GDP","A",2012,24.332,NA
"PRT","SOCEXP","PUB","PC_GDP","A",2013,25.413,NA
"PRT","SOCEXP","PUB","PC_GDP","A",2014,24.977,NA
"PRT","SOCEXP","PUB","PC_GDP","A",2015,23.922,NA
"PRT","SOCEXP","PUB","PC_GDP","A",2016,23.459,NA
"PRT","SOCEXP","PUB","PC_GDP","A",2017,22.728,NA
"PRT","SOCEXP","PUB","PC_GDP","A",2018,22.457,NA
"PRT","SOCEXP","PUB","PC_GDP","A",2019,22.341,NA
"PRT","SOCEXP","PUB","PC_GDP","A",2020,25.113,NA
"PRT","SOCEXP","PUB","PC_GDP","A",2021,24.798,NA
"PRT","SOCEXP","PUB","PC_GDP","A",2022,24.639,NA
"PRT","SOCEXP","PUBNET","PC_GDP","A",2003,19.462,NA
"PRT","SOCEXP","PUBNET","PC_GDP","A",2005,20.353,NA
"PRT","SOCEXP","PUBNET","PC_GDP","A",2007,19.264,NA
"PRT","SOCEXP","PUBNET","PC_GDP","A",2009,22.219,NA
"PRT","SOCEXP","PUBNET","PC_GDP","A",2011,21.785,NA
"PRT","SOCEXP","PUBNET","PC_GDP","A",2013,22.007,NA
"PRT","SOCEXP","PUBNET","PC_GDP","A",2015,20.929,NA
"PRT","SOCEXP","PUBNET","PC_GDP","A",2017,19.989,NA
"PRT","SOCEXP","PUBNET","PC_GDP","A",2019,19.678,NA
"PRT","SOCEXP","TOTNET","PC_GDP","A",2003,21.081,NA
"PRT","SOCEXP","TOTNET","PC_GDP","A",2005,22.111,NA
"PRT","SOCEXP","TOTNET","PC_GDP","A",2007,21.489,NA
"PRT","SOCEXP","TOTNET","PC_GDP","A",2009,24.518,NA
"PRT","SOCEXP","TOTNET","PC_GDP","A",2011,23.865,NA
"PRT","SOCEXP","TOTNET","PC_GDP","A",2013,24.059,NA
"PRT","SOCEXP","TOTNET","PC_GDP","A",2015,23.226,NA
"PRT","SOCEXP","TOTNET","PC_GDP","A",2017,22.235,NA
"PRT","SOCEXP","TOTNET","PC_GDP","A",2019,21.693,NA
"PRT","SOCEXP","PUB","USD_CAP","A",1980,1570.438,NA
"PRT","SOCEXP","PUB","USD_CAP","A",1981,1689.132,NA
"PRT","SOCEXP","PUB","USD_CAP","A",1982,1622.94,NA
"PRT","SOCEXP","PUB","USD_CAP","A",1983,1632.256,NA
"PRT","SOCEXP","PUB","USD_CAP","A",1984,1585.624,NA
"PRT","SOCEXP","PUB","USD_CAP","A",1985,1654.469,NA
"PRT","SOCEXP","PUB","USD_CAP","A",1986,1827.011,NA
"PRT","SOCEXP","PUB","USD_CAP","A",1987,1997.511,NA
"PRT","SOCEXP","PUB","USD_CAP","A",1988,2184.338,NA
"PRT","SOCEXP","PUB","USD_CAP","A",1989,2255.582,NA
"PRT","SOCEXP","PUB","USD_CAP","A",1990,2741.717,NA
"PRT","SOCEXP","PUB","USD_CAP","A",1991,3075.808,NA
"PRT","SOCEXP","PUB","USD_CAP","A",1992,3265.868,NA
"PRT","SOCEXP","PUB","USD_CAP","A",1993,3511.925,NA
"PRT","SOCEXP","PUB","USD_CAP","A",1994,3564.934,NA
"PRT","SOCEXP","PUB","USD_CAP","A",1995,3896.978,NA
"PRT","SOCEXP","PUB","USD_CAP","A",1996,4163.509,NA
"PRT","SOCEXP","PUB","USD_CAP","A",1997,4287.234,NA
"PRT","SOCEXP","PUB","USD_CAP","A",1998,4577.447,NA
"PRT","SOCEXP","PUB","USD_CAP","A",1999,4843.979,NA
"PRT","SOCEXP","PUB","USD_CAP","A",2000,5379.435,NA
"PRT","SOCEXP","PUB","USD_CAP","A",2001,5587.851,NA
"PRT","SOCEXP","PUB","USD_CAP","A",2002,5995.798,NA
"PRT","SOCEXP","PUB","USD_CAP","A",2003,6223.147,NA
"PRT","SOCEXP","PUB","USD_CAP","A",2004,6418.522,NA
"PRT","SOCEXP","PUB","USD_CAP","A",2005,6642.2,NA
"PRT","SOCEXP","PUB","USD_CAP","A",2006,6503.12,NA
"PRT","SOCEXP","PUB","USD_CAP","A",2007,6549.877,NA
"PRT","SOCEXP","PUB","USD_CAP","A",2008,6703.178,NA
"PRT","SOCEXP","PUB","USD_CAP","A",2009,7186.028,NA
"PRT","SOCEXP","PUB","USD_CAP","A",2010,7375.941,NA
"PRT","SOCEXP","PUB","USD_CAP","A",2011,7229.407,NA
"PRT","SOCEXP","PUB","USD_CAP","A",2012,6993.915,NA
"PRT","SOCEXP","PUB","USD_CAP","A",2013,7277.073,NA
"PRT","SOCEXP","PUB","USD_CAP","A",2014,7247.965,NA
"PRT","SOCEXP","PUB","USD_CAP","A",2015,7095.414,NA
"PRT","SOCEXP","PUB","USD_CAP","A",2016,7121.141,NA
"PRT","SOCEXP","PUB","USD_CAP","A",2017,7158.439,NA
"PRT","SOCEXP","PUB","USD_CAP","A",2018,7286.526,NA
"PRT","SOCEXP","PUB","USD_CAP","A",2019,7441.514,NA
"SVK","SOCEXP","PRIV","PC_GDP","A",1995,0.642,NA
"SVK","SOCEXP","PRIV","PC_GDP","A",1996,0.607,NA
